,Unnamed: 0,Smiles_A,Smiles_B,natoms,Ea_DFT,Ea_nn,Diff_MolA,Eb_DFT,Eb_nn,Diff_molB,Diff_abi,Diff_NN,Diff_NN_abi,n_atoms
453,453,CC(Nc(cncc1)c1O)=O,CC(NC1=CNC=CC1=O)=O,11.0,-2090.761362535672,-2088.787006360356,-1.9743561753161885,-2092.8206465709327,-2091.4563379829688,-1.3643085879639327,-2.059284035260589,-2.6693316226128445,-0.6100475873522555,11
454,454,COc1nccc(O)c1,COC(NC=C1)=CC1=O,9.0,-1738.5230353250683,-1739.4156222154645,0.89258689039616,-1733.0489175240027,-1732.8431056437564,-0.20581188024607397,5.474117801065631,6.572516571707865,1.098398770642234,9
455,455,COc(cncc1)c1O,COC1=CNC=CC1=O,9.0,-1730.3312543137824,-1729.9267570426211,-0.40449727116129,-1725.168310930698,-1724.0972267246896,-1.071084206008436,5.162943383084438,5.829530317931585,0.6665869348471459,9
456,456,CC(Oc1nccc(O)c1)=O,CC(OC(NC=C1)=CC1=O)=O,11.0,-2018.6601111535308,-2017.5032548744389,-1.1568562790919261,-2015.8804092191754,-2013.7870920394248,-2.0933171797505565,2.779701934355444,3.7161628350140745,0.9364609006586306,11
457,457,CC(Oc(cncc1)c1O)=O,CC(OC1=CNC=CC1=O)=O,11.0,-2016.7806456055648,-2016.0503587144376,-0.7302868911272071,-2012.4740135732748,-2010.1173768413987,-2.3566367318760517,4.306632032290054,5.932981873038898,1.626349840748844,11
458,458,Oc1cc(Oc2ccccc2)ncc1,O=C(C=CN1)C=C1Oc1ccccc1,14.0,-2691.834678862408,-2689.2536123059767,-2.581066556431324,-2685.2409197523684,-2684.247295978437,-0.9936237739316311,6.593759110039628,5.006316327539935,-1.5874427824996928,14
459,459,Oc(ccnc1)c1Oc1ccccc1,O=C1C(Oc2ccccc2)=CNC=C1,14.0,-2682.3567142728853,-2680.3497410459463,-2.0069732269389533,-2679.284163707225,-2678.868870740941,-0.4152929662841416,3.0725505656600944,1.4808703050052827,-1.5916802606548115,14
460,460,N#Cc1nccc(O)c1,N#CC(NC=C1)=CC1=O,9.0,-1533.4078104895652,-1533.6861945237745,0.27838403420923896,-1529.6435625059619,-1529.1591333596923,-0.4844291462695765,3.7642479836033536,4.52706116408217,0.7628131804788154,9
461,461,N#Cc(cncc1)c1O,N#CC1=CNC=CC1=O,9.0,-1537.0686888375733,-1536.6014874967968,-0.4672013407764553,-1533.9199109310593,-1533.772404153031,-0.14750677802840073,3.148777906513942,2.8290833437658875,-0.3196945627480545,9
462,462,[O-][N+](c1nccc(O)c1)=O,[O-][N+](C(NC=C1)=CC1=O)=O,10.0,-1525.6314890054812,-1525.1424683884134,-0.4890206170680358,-1523.1542654627897,-1522.3366088631408,-0.8176565996488989,2.4772235426914904,2.805859525272353,0.32863598258086313,10
463,463,Oc1ccnc2ccccc12,O=C1c(cccc2)c2NC=C1,11.0,-2138.219026480294,-2138.104016497648,-0.11500998264591546,-2143.2583699497795,-2143.1455204289678,-0.11284952081177835,-5.03934346948563,-5.041503931319767,-0.002160461834137095,11
464,464,Cc1nc2ccccc2c(O)c1,CC(Nc1c2cccc1)=CC2=O,12.0,-2437.3504883934274,-2437.130208722848,-0.22027967057965725,-2444.3837162333216,-2445.0519939614305,0.6682777281089329,-7.033227839894153,-7.921785238582742,-0.8885573986885902,12
465,465,Cc(cnc1ccccc11)c1O,CC1=CNc(cccc2)c2C1=O,12.0,-2437.037332928049,-2436.978198274527,-0.05913465352205094,-2443.2755602303496,-2442.6639872310243,-0.6115729993252899,-6.238227302300402,-5.685788956497163,0.5524383458032389,12
466,466,Nc1nc2ccccc2c(O)c1,NC(Nc1c2cccc1)=CC2=O,12.0,-2313.43243795053,-2312.848823744441,-0.5836142060893508,-2315.5594685360466,-2315.8547247971924,0.2952562611458234,-2.1270305855164224,-3.0059010527515966,-0.8788704672351741,12
467,467,Nc(cnc1ccccc11)c1O,NC1=CNc(cccc2)c2C1=O,12.0,-2308.519317384149,-2307.345658451552,-1.1736589325969362,-2311.736909862092,-2311.0341990176003,-0.7027108444917758,-3.217592477943072,-3.6885405660482316,-0.4709480881051604,12
468,468,Oc1cc(-c2ccccc2)nc2ccccc12,O=C1c(cccc2)c2NC(c2ccccc2)=C1,17.0,-3392.885291947694,-3390.683130082243,-2.2021618654507615,-3397.447308413264,-3389.5419960917156,-7.905312321548536,-4.5620164655701965,1.141133990527578,5.703150456097774,17
469,469,Oc(c1ccccc1nc1)c1-c1ccccc1,O=C1C(c2ccccc2)=CNc2c1cccc2,17.0,-3387.980768888616,-3387.496892560129,-0.4838763284865309,-3395.8008390154964,-3393.053718948779,-2.7471200667173434,-7.820070126881093,-5.556826388650278,2.2632437382308126,17
470,470,COCc1nc2ccccc2c(O)c1,COCC(Nc1c2cccc1)=CC2=O,14.0,-2820.802986538853,-2819.043264779821,-1.7597217590318903,-2828.4860355795117,-2827.0454536930365,-1.4405818864747744,-7.683049040658262,-8.00218891321538,-0.3191398725571162,14
471,471,COCc(cnc1ccccc11)c1O,COCC1=CNc(cccc2)c2C1=O,14.0,-2824.8167912752087,-2824.187340576155,-0.6294506990543596,-2827.7725949581713,-2826.1020740357435,-1.6705209224278406,-2.955803682962596,-1.9147334595891152,1.041070223373481,14
472,472,COC(c1nc2ccccc2c(O)c1)=O,COC(C(Nc1c2cccc1)=CC2=O)=O,15.0,-2809.843017149572,-2809.615450099533,-0.2275670500389424,-2817.9860846004494,-2815.879723262144,-2.1063613383053053,-8.143067450877425,-6.264273162611063,1.8787942882663629,15
473,473,COC(c(cnc1ccccc11)c1O)=O,COC(C1=CNc(cccc2)c2C1=O)=O,15.0,-2823.368010592107,-2823.127314012336,-0.2406965797713383,-2818.292146071197,-2818.155481536498,-0.13666453469932094,5.0758645209098185,4.9718324758378,-0.10403204507201737,15
474,474,COCNc1nc2ccccc2c(O)c1,COCNC(Nc1c2cccc1)=CC2=O,15.0,-2991.513275817697,-2993.157862042947,1.6445862252498955,-2992.941685673268,-2992.3260270896308,-0.6156585836370141,-1.4284098555708624,0.8318349533160472,2.2602448088869096,15
475,475,COCNc(cnc1ccccc11)c1O,COCNC1=CNc(cccc2)c2C1=O,15.0,-2985.9547410497084,-2986.9803263236495,1.025585273941033,-2991.1359939041718,-2989.442402960009,-1.693590944162679,-5.18125285446331,-2.4620766363595976,2.719176218103712,15
476,476,COc1nc2ccccc2c(O)c1,COC(Nc1c2cccc1)=CC2=O,13.0,-2530.6808563549757,-2529.161451086476,-1.5194052684996675,-2538.456508851184,-2538.0508954289585,-0.4056134222255423,-7.775652496208295,-8.88944434248242,-1.1137918462741254,13
